,rp_date,cp_id,device,imps,clicks,cost,cv_t
351,2017-04-28,304053913.0,1.0,6183.0,1049.0,35419.0,11.0
352,2017-04-28,304053913.0,3.0,810.0,138.0,4746.0,1.0
353,2017-04-28,304053913.0,2.0,14221.0,2039.0,61869.0,19.0
354,2017-04-29,304053913.0,3.0,1043.0,172.0,6660.0,0.0
355,2017-04-29,304053913.0,1.0,3909.0,502.0,23509.0,4.0
356,2017-04-29,304053913.0,2.0,18345.0,2355.0,80906.0,11.0
357,2017-04-30,304053913.0,2.0,17640.0,2418.0,97921.0,19.0
358,2017-04-30,304053913.0,1.0,3339.0,399.0,17177.0,8.0
359,2017-04-30,304053913.0,3.0,927.0,142.0,6528.0,4.0
360,2017-05-01,304053913.0,3.0,935.0,164.0,6339.0,4.0
361,2017-05-01,304053913.0,1.0,5924.0,788.0,34062.0,10.0
362,2017-05-01,304053913.0,2.0,18341.0,2512.0,93470.0,13.0
363,2017-05-02,304053913.0,1.0,5533.0,743.0,34657.0,5.0
364,2017-05-02,304053913.0,2.0,16520.0,2177.0,84265.0,24.0
365,2017-05-02,304053913.0,3.0,766.0,118.0,3713.0,0.0
366,2017-05-03,304053913.0,3.0,908.0,181.0,8311.0,0.0
367,2017-05-03,304053913.0,2.0,14073.0,2115.0,77775.0,20.0
368,2017-05-03,304053913.0,1.0,2879.0,434.0,22906.0,6.0
369,2017-05-04,304053913.0,3.0,869.0,116.0,4853.0,0.0
